Unnamed: 0,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline,Unnamed: 13,Unnamed: 14
6688,728118.0,sr,"Quo Vadis, Aida?",0.3959581310296992,2021-02-26,7.6,82,"['Drama', 'War']","Bosnia, July 1995. Aida is a translator for the UN in the small town of Srebrenica. When the Serbian army takes over the town, her family is among the thousands of citizens looking for shelter in the UN camp. As an insider to the negotiations Aida has access to crucial information that she needs to interpret. What is at the horizon for her family and people - rescue or death? Which move should she take?",0.0,101,,,
6689,609338.0,en,Radio Silence,0.2716438615297307,2019-04-12,5.4,59,"['Thriller', 'TV Movie']","Relationship Therapist, Dr. Jill Peterman, had the highest-rated call-in radio show when her world was pulled out from under her following the on-air suicide of a female caller named Alexis. Shaken to her core, Dr. Jill walked away from her show vowing she would never go back. That is until Stuart, the station's General Manager, pleads with her to reboot the show in an effort to bring followers back to the station. Still haunted by what happened, Jill agrees to help her friend out and believes this will be the perfect remedy to put her year-long anxiety to rest. As Jill starts to settle back into her show, mysterious call-ins start happening forcing her to believe there could be a copy-cat out there. What Jill begins to uncover is a web of secrets and lies stemming from the mysterious voice she has come to know as Alexis.",0.0,90,When murder calls...,,
6690,385736.0,en,Kicks,0.17608298127246352,2016-09-09,6.6,102,"['Drama', 'Crime', 'Action']","When his hard-earned kicks get snatched by a local hood, fifteen-year old Brandon and his two best friends go on an ill-advised mission across the Bay Area to retrieve the stolen sneakers.",0.0,80,They aren't just shoes,,
6691,653247.0,es,La Gallina Turuleca,0.21754208966517435,2019-11-10,7.3,85,"['Family', 'Animation', 'Music', 'Adventure']","Like a love song to differences, Turu, the Wacky Hen tells the story of a creature who, due to her particular appearance, becomes the object of ridicule for the rest of the henhouse. Her wiry legs and featherless back don’t startle Isabel, an ex music teacher who picks her for being so special. Turuleca doesn’t lay eggs because her hidden talent is another: she talks, she sings and she dances, giving it her all. Turu, the Wacky Hen is a full-color, animated party that invites us to move our bodies to its musical numbers, making us sing verses that have the power to turn us into children once again, if only for a little while.",0.0,80,This chick is clucking awesome!!!,,
6693,10851.0,en,Revolver,0.2546503562645816,2005-09-11,6.4,980,"['Drama', 'Thriller', 'Crime', 'Mystery']","Hotshot gambler Jake Green (Jason Statham) is long on bravado and seriously short of common sense. Rarely is he allowed in any casino because he's a bona fide winner and, in fact, has taken so much money over the years that he's the sole client of his accountant elder brother, Billy. Invited to a private game, Jake is in fear of losing his life.",0.1421711594344516,111,Your mind will not accept a game this big,,
6696,21032.0,en,Balto,0.3160665867961409,1995-12-22,7.3,1620,"['Family', 'Animation', 'Adventure']","An outcast half-wolf risks his life to prevent a deadly epidemic from ravaging Nome, Alaska.",0.2408066239877334,78,Part Dog. Part Wolf. All Hero.,,
6697,50507.0,cn,非洲和尚,0.1776278453874771,1991-07-05,5.1,27,"['Action', 'Comedy']","Two guys, one of them a magician, are transporting an ancient chinese vampire who can only be controlled by a series of yellow tapes, and is the ancestor of the other guy. On the way, while flying over Africa, their plane stalls. And of all places, where do they land? That's right, in the village of the tribe of ""The Gods Must Be Crazy"".",0.0,96,,,
6698,748853.0,en,In the Earth,0.12087773504004035,2021-04-16,5.4,64,"['Horror', 'Science Fiction', 'Thriller']","As a deadly virus ravages the world, Dr. Martin Lowery embarks on a mission to reach test site ATU327A, a research hub deep in the Arboreal Forest. The arduous journey, guided by park scout Alma, is set back by a nighttime attack that leaves the two bruised and shoeless. When they run into Zach, a man living off the grid, they gratefully accept his help. Zach’s intentions aren’t exactly what they seem, however, and a path out of the forest and into safety quickly fades as the line between myth and science blurs.",0.0,107,Nature is a force of evil.,,
6699,710832.0,en,Peaky Blinders: The True Story,0.20310233936565986,2016-04-02,7.5,12,['Documentary'],"The story of the real Peaky Blinders and how they became a TV sensation. Hear of the actual gangsters who became leading characters in the series and the real events behind many of the main story lines, learn the identity of the crime family that inspired the Shelbys, then take a tour of the film locations where the dark and violent world of the Peaky Blinders was recreated.",0.0,50,,,
6700,606625.0,en,Follow Me,0.3266914685667444,2020-07-16,6.6,274,"['Horror', 'Thriller']","A social media personality travels with his friends to Moscow to capture new content for his successful VLOG. Always pushing the limits and catering to a growing audience, they enter a cold world of mystery, excess, and danger. When the lines between real life and social media are blurred, the group must fight to escape, and survive.",0.07536002989413872,88,It isn't a game anymore.,,
6701,477214.0,en,Paris Porno,0.17948798789330977,1976-01-01,5.8,4,[],"A couple from the French countryside/provinces visit their country's capital city. A guide leads them to Paris' seedy side such as sex shops, adults-only cinemas, live-sex-show clubs, etc.",0.0,,,,
6702,370755.0,en,Paterson,0.190175925342077,2016-11-17,7.1,1371,"['Comedy', 'Drama', 'Romance']","A week in the life of Paterson, a poet bus driver, and his wife Laura, a very creative artist, who live in Paterson, New Jersey, hometown of many famous poets and artists.",0.04568018767441828,118,,,
6703,20618.0,en,Road Trip: Beer Pong,0.23885490888454503,2009-08-11,5.4,157,['Comedy'],"It’s Road Trip - Beer Pong! Three college roommates are on the ride of their lives when they drop everything to join a bus full of sexy, scantily clad models to compete in the ultimate sport competition: the National Beer Pong Tournament.",0.0,96,,,
6704,9395.0,en,Above the Law,0.2702881644492086,1988-04-08,6.2,475,"['Action', 'Thriller']","Nico Toscani is an Italian immigrant, American patriot, ex-CIA agent, aikido specialist and unorthodox Chicago policeman. He is as committed to his job as he is to his personalized brand of justice—expert and thorough bone-crushing.",0.40040556975675684,99,He's a cop who believes no one is above the law.,,
6705,678703.0,es,Casa de muñecas para adultos,0.27687748281732766,1987-01-01,4.8,7,[],0,0.0,,,,
6706,850099.0,en,Risen,0.10596506715429727,2021-08-20,5.6,52,"['Science Fiction', 'Drama', 'Thriller']","Disaster unfolds when a meteor strikes a small town, turning the environment uninhabitable and killing everything in the surrounding area. Exobiologist Lauren Stone is called to find answers to the unearthly event. As she begins to uncover the truth, imminent danger awakens and it becomes a race against time to save mankind.",0.0,109,We're at the edge of a mass extinction.,,
6707,36092.0,ja,いま、会いにゆきます,0.13695693297181405,2004-10-30,7.7,59,"['Drama', 'Fantasy', 'Romance']","When two souls find one another, nothing can tear them apart. Widower Takumi lives a quiet life with his six-year-old son Yuji after the loss of wife and mother Mio. Yuji unfailingly remembers her promise to him: ""I'll be with you again in a year's time, when the rains come."" On the first anniversary of her passing, Takumi and Yuji are taking a walk in the woods when they come across a woman sheltering from a monsoon downpour.",0.0,119,,,
6708,397517.0,en,Be Somebody,0.1916892616180087,2016-06-10,6.6,236,"['Drama', 'Comedy', 'Romance']","Pop superstar Jordan Jaye (Matthew Espinosa) has a big dream he just wants to live like a regular teenager.  When he's chased down by some excited female fans, he finds a perfect hideout and a reluctant new friend from a small town, high-school art student, Emily Lowe (Sarah Jeffery, Descendants).  Despite being from different worlds, they soon discover they have way more in common than they ever imagined.  Over the course of several days, the two embark on an unexpected journey of friendship, first love and self-discovery -- proving that maybe opposites really do attract.",0.0,88,,,
6709,594082.0,en,Mosul,0.19834163566429153,2019-05-14,7.3,90,['Documentary'],An Iraqi journalist joins an army of uneasy allies and unforgettable characters in the epic battle to liberate the city of Mosul from the Islamic State.,0.0,86,"For the nation to endure, a city must die",,
6710,1832.0,en,Dogma,0.12838136074153472,1999-11-12,6.9,1920,"['Fantasy', 'Comedy', 'Adventure']","The latest battle in the eternal war between Good and Evil has come to New Jersey in the late, late 20th Century. Angels, demons, apostles and prophets (of a sort) walk among the cynics and innocents of America and duke it out for the fate of humankind.",0.6669170576638795,130,It can be Hell getting into Heaven,,
6712,541305.0,en,Kajillionaire,0.20858818336591206,2020-09-25,6.2,241,"['Crime', 'Drama', 'Comedy']","Two con artists have spent 26 years training their only daughter to swindle, scam and steal at every turn. During a desperate and hastily conceived heist, they charm a stranger into joining them, only to have their entire world turned upside down.",0.017610126151440506,105,Know your worth.,,
6713,58553.0,pl,Porno,0.2790213758748975,1990-01-26,7.3,26,"['Comedy', 'Romance']",0,1.6551269307294367e-06,,,,
6714,577340.0,en,Welcome to Acapulco,0.09767324547575512,2019-03-07,5.7,17,"['Action', 'Comedy', 'Thriller']","When Matt Booth sets off to meet his fiance for a foreign wedding he couldn't have imagined the dangerous world he was about to step into. Betrayed and set up, Matt finds himself on the run from the CIA and hired mercenaries, all looking for a package that he has supposedly smuggled through customs. Hunted on all sides, Matt is aided by Agent Adriana Vasquez, a femme fatale with orders of her own to follow.",0.0,88,Sun's out guns out,,
6715,502166.0,en,Take Your Pills,0.19175231729617254,2018-03-09,6.6,110,['Documentary'],"In a hypercompetitive world, drugs like Adderall offer students, athletes, coders and others a way to do more -- faster and better. But at what cost?",0.0,87,What would you take to be the best?,,
6716,74523.0,en,Born to Race,0.2466107572986947,2011-03-19,6.7,140,['Action'],"Born To Race is the story of Danny Krueger, a rebellious young street racer on a collision course with trouble. After an accident at an illegal street race, he is sent to a small town to live with his estranged father, a washed up NASCAR racer. When Danny decides to enter the NHRA High School Drags, he's forced to seek his father's help in taking down the local hot shot.",0.0,99,Only one can win it all.,,
6718,733317.0,en,Monsters of Man,0.3900308972823003,2020-11-19,6.7,194,['Science Fiction'],"A robotics company vying to win a lucrative military contract team up with a corrupt CIA agent to conduct an illegal live field test. They deploy four weaponized prototype robots into a suspected drug manufacturing camp in the Golden Triangle, assuming they'd be killing drug runners that no one would miss. Six doctors on a humanitarian mission witness the brutal slaughter and become prime targets.",0.0,132,,,
6719,491633.0,en,Marvel Rising: Secret Warriors,0.18929314584778356,2018-09-30,6.9,64,"['Family', 'Animation', 'Action', 'Comedy', 'Science Fiction', 'TV Movie', 'Adventure']","When a threat no one could have expected bears down on the Marvel Universe, this ragtag, untrained band of teens have no choice but to rise together and prove to the world that sometimes the difference between a 'hero' and 'misfit' is just in the name.",0.0,80,,,
6721,429101.0,en,Anti Matter,0.2540197994829434,2016-09-26,5.9,91,['Science Fiction'],"A scifi-noir take on Alice in Wonderland. Oxford PhD student Ana finds herself unable to build new memories, following an experiment to generate and travel through a wormhole. The story follows her increasingly desperate efforts to understand what happened, and to find out who—or what—is behind the rising horror in her life.",0.0,109,,,
6722,624479.0,en,Superman II: The Richard Donner Cut,0.23866574185005357,2006-11-02,7.4,155,"['Science Fiction', 'Action', 'Adventure']","Superman agrees to sacrifice his powers to start a relationship with Lois Lane, unaware that three Kryptonian criminals he inadvertently released are conquering Earth.",0.0,116,The version you have never seen.,,
6723,340674.0,en,Dark Crimes,0.18368119049120374,2016-10-12,4.6,301,"['Drama', 'Thriller']","Tadek, a Polish detective, becomes suspicious of a controversial author when the incidents described in his unpublished novel resemble the inner workings of an unsolved murder.",0.0,93,It takes a dark mind to solve a twisted crime,,
6724,14114.0,en,You Got Served,0.1755470080080711,2004-01-30,6.3,293,"['Music', 'Drama']","At Mr. Rad's Warehouse, the best hip-hop crews in Los Angeles compete for money and respect. But when a suburban crew crashes the party, stealing their dancers - and their moves - two warring friends have to pull together to represent the street. Starring hip-hop sensations Marques Houston, Omari Grandberry, Lil' Kim and comedian Steve Harvey.",0.0,95,"If you want respect, you've got to take it.",,
6725,391629.0,hi,बाघी,0.3025096159909199,2016-04-29,6.3,84,"['Action', 'Thriller', 'Romance']","Ronny is a rebellious man, who falls in love with Sia but circumstances separate them. Years later, Ronny learns that Sia is abducted by a martial arts champion, Raghav.",0.3687325727600695,133,Be a Rebel,,
6726,29564.0,en,Smokin' Aces 2: Assassins' Ball,0.1992559429976669,2010-01-19,5.5,198,"['Action', 'Comedy', 'Crime', 'Thriller']","Walter Weed is an unassuming desk jockey at the FBI when the Bureau uncovers a plot to assassinate him. A team of degenerate, psychotic assassins dispatched by mystery man Hal Leuco to win a huge bounty includes a resourceful beauty who has a unique method of killing her prey, a power-tool wielding psychopath and a deadly master of disguise.",0.0,86,"Prepare for Murder, Mayhem & Madness.",,
6727,10579.0,en,Dracula III: Legacy,0.23860268617188973,2005-07-12,4.9,75,['Horror'],"In the near future, Uffizi and Luke travel to the remote reaches of war torn Romania to rescue Elizabeth and finish the vampire once and for all. Along the way, they encounter TV news journalist and a corps of rebels trying to fight the vampire uprising which plagues their country.",0.0,86,You can't fight it. You can't kill it.,,
6728,11041.0,en,The Beverly Hillbillies,0.41591525316854777,1993-10-15,6.1,374,['Comedy'],"Jed Clampett and kin move from Arkansas to Beverly Hills when he becomes a billionaire, after an oil strike. The country folk are very naive with regard to life in the big city, so when Jed starts a search for a new wife there are inevitably plenty of takers and con artists ready to make a fast buck",0.0,93,The day they moved in... Beverly Hills moved out.,,
6730,432300.0,es,El soborno del cielo,0.3229711835550791,2016-03-17,6.8,14,['Comedy'],"In a small Catholic village, the community stands against the local priest when the latter refuses to offer a funeral mass for a suicide victim. In reprisal, the priest denies the sacraments to the entire town, until the family of the deceased remove the body from the catholic graveyard.",0.0,90,,,
6731,420707.0,en,Cage Dive,0.24673686865502237,2017-08-11,4.6,246,"['Horror', 'Drama', 'Thriller', 'Mystery']","Three friends from California are filming an audition tape for an extreme reality game show. They document their journey to Australia where they will be doing their most dangerous activity.... Shark Cage Diving. A catastrophic turn of events leaves them in baited water full of Great White Sharks, turning their recording into a blood chilling diary of survival... and death.",0.0,80,First you find the sharks. Then they find you.,,
6732,20083.0,cn,新宿事件,0.19131092754902573,2009-03-22,6.7,170,"['Drama', 'Action', 'Thriller', 'Crime']","Steelhead is a Chinese laborer who comes to Japan hoping for a better life. Unable to find honest work and bullied into the shadows with his fellow Chinese illegal immigrants, he soon finds himself ascending as the boss of a black market mob. After providing a deadly service to a powerful Yakuza crime boss, Steelhead’s rise to mafia power spirals rapidly out of control as he’s given reign over the dangerous and lucrative Shinjuku district.",0.0,119,They destroyed his life... Now he'll destroy them all.,,
6733,9945.0,en,Vampires,0.2306576707232486,1998-10-30,6.3,870,"['Action', 'Fantasy', 'Horror']",The church enlists a team of vampire-hunters to hunt down and destroy a group of vampires searching for an ancient relic that will allow them to exist in sunlight.,0.43094353163133237,108,From the Master of Evil. Comes a New Breed of Terror,,
6735,532647.0,en,Trespassers,0.13257456333942869,2019-07-12,5.4,29,['Horror'],"Two dysfunctional couples rent a modern luxury desert home for the weekend hoping to sort out their messed-up lives. Just as they are about to settle in for a fun night, a neighbour turns up at their front door saying she has car trouble. And that's when the murderous trouble really starts. Because without knowing it, the four friends have landed slap-bang in the wrong violent place at precisely the wrong bloody time. Hopefully your nerves of steel will hold for one of the most stylish, atmospheric and terror-filled home invasion horrors of them all.",0.0,88,,,
6736,627879.0,en,Rogue Warfare,0.08944447947537676,2019-10-04,5.6,102,"['Action', 'War']","A group of military elite from the U.S., Russia, UK, China and France join forces to fight an elite underground terrorist network.",0.0,103,"All nations, one enemy.",,
6737,404785.0,ja,植物図鑑 運命の恋、ひろいました,0.19837316350337342,2016-06-04,6.9,24,['Romance'],"Sayaka (Mitsuki Takahata) works at a office. She's not very good at her job or with love. One night, she finds a man, Itsuki (Takanori Iwata), collapsed in front of her home. She takes him inside and they begin to live together. Itsuki teaches Sayaka about cooking wild herbs and collecting wild herbs, but he has a secret.",0.0,112,,,
6738,13805.0,en,Disaster Movie,0.14237972129390247,2008-08-29,3.2,767,['Comedy'],"The filmmaking team behind the hits ""Scary Movie,"" ""Date Movie,"" ""Epic Movie"" and ""Meet The Spartans"" this time puts its unique, inimitable stamp on one of the biggest and most bloated movie genres of all time -- the disaster film.",0.29939302463730705,87,Your favorite movies are going to be destroyed.,,
6739,412003.0,en,Modern Life Is Rubbish,0.24298505580427515,2018-04-27,7.1,46,"['Romance', 'Music']","Brought together by their shared love of music, ten years on Liam and Natalie are at breaking point. In their case opposites attract but don't necessarily work long-term. Making the difficult decision to separate, they must split their prized music library. But the soundtrack that defined their relationship keeps pulling them back together.",0.0,105,,,
6740,15356.0,en,The Girl Next Door,0.1518380730184753,2007-07-19,6.6,506,"['Thriller', 'Crime', 'Drama', 'Horror']","In a quiet suburban town in the summer of 1958, two recently orphaned sisters are placed in the care of their mentally unstable Aunt Ruth. But Ruth's depraved sense of discipline will soon lead to unspeakable acts of abuse and torture that involve her young sons, the neighborhood children, and one 12-year-old boy whose life will be changed forever.",0.0,91,"In this town, murder became the neighborhood game.",,
6741,17663.0,en,Anne of Green Gables,0.16753893688126614,1985-12-01,8.2,187,"['Family', 'Drama']","At the turn of the century on Prince Edward Island, Matthew Cuthbert and his sister Marilla decide to take on an orphan boy as help for their farm. But they get an unexpected jolt when they're mistakenly sent a girl instead: Anne Shirley. Anne's a dreamer with an unusual point of view, far removed from Marilla's pragmatic ways, and it's only on trial that Marilla agrees to keep Anne.",0.0,199,,,
6742,408381.0,en,Monolith,0.1677596317548395,2016-05-12,5.1,290,"['Drama', 'Thriller']",A mother and her son plan a surprise visit to Los Angeles to see her husband/his father. Halfway there they get into a terrible accident in the middle of nowhere and now must fight to survive.,0.0,81,Technology can be your best friend or your worst enemy.,,
6743,340485.0,en,American Honey,0.1993189986758307,2016-09-30,6.8,638,['Drama'],"A teenage girl with nothing to lose joins a traveling magazine sales crew, and gets caught up in a whirlwind of hard partying, law bending and young love as she criss-crosses the Midwest with a band of misfits.",0.038578780699819494,163,Nothing to lose.,,
6745,366644.0,zh,小门神,0.16769657607667565,2016-01-01,5.8,106,"['Animation', 'Family', 'Fantasy']","There's a crisis in the Chinese Spirit World -- humans don't believe in gods anymore! A Door God, facing unemployment, ventures into the human world to prove his worth, leading to unexpected encounters and transformations for humans and spirits alike.",0.0,103,,,
6746,355277.0,zh,Born in China,0.2150198625386216,2016-08-12,7.3,131,['Documentary'],"Venturing into the wilds of China, ""Born in China"" captures intimate moments with a panda bear and her growing cub, a young golden monkey who feels displaced by his baby sister, and a mother snow leopard struggling to raise her two cubs.",0.0,76,,,
6747,427291.0,ko,새엄마,0.28185888139226933,2016-11-03,7.4,4,['Romance'],"Joon-ha had the best night of his life with an older woman he met while drinking. He starts looking for her as he can't forget the feeling and finally they meet. However, she's going to become his new stepmom. She's his father's girlfriend. When the three start living together, things turn edgy and then dangerous when his father leaves the house one day.",0.0,99,,,
6748,649401.0,en,Infidel,0.1713538054101772,2019-11-08,5.5,45,"['Action', 'Adventure', 'Thriller']","An American is kidnapped while attending a conference in Cairo and ends up in prison in Iran on spying charges. His wife goes to Iran, determined to get him out.",0.0,107,Prisoner. Believer. Fighter.,,
6750,382598.0,fr,À fond,0.23860268617188973,2015-07-16,5.9,474,"['Family', 'Comedy', 'Action']","A family together with their grandpa go on a vacation, when their new car won't stop and it nearly escapes crashing into a hundred cars.",0.15424040867205877,91,,,
6751,252444.0,es,Cásese quien pueda,0.1518380730184753,2014-02-14,7.3,147,"['Comedy', 'Romance']","“Cásese quien pueda”, is a romantic comedy placed in Mexico City and in the Quintana Roo jungles. The story tells about two sisters with completely different goals in life: one of them wants to get married, and the other wants to succeed in her professional career; but life will take them to completely unknown and new paths. Ana Paula (Martha Higareda) is about to get married when she finds out her fiancé is cheating on her with her own cousin. That night, after many shots of tequila, Ana Paula ends up falling asleep in the back of a truck owned by a worker who that same night goes back to his hometown, a small village in Quintana Roo.",0.33948389110580407,107,The wedding justifies the means,,
6752,150024.0,ja,うる星やつら3 リメンバー・マイ・ラヴ,0.19862538621602877,1985-09-04,4.8,8,"['Science Fiction', 'Animation', 'Comedy', 'Fantasy', 'Romance']","The third film finds Ataru transformed into a pink hippopotamus, which sends Lum chasing after the wicked magician responsible, with catastrophic results. With Lum gone, her friends decide that there is no reason to remain, and so Tomobiki slowly returns to normal. The highlight of the film is a high speed chase scene with an angry Lum flying after the mysterious Ruu through the city at night and into a hall of mirrors (and illusion ). Ataru's true feelings for Lum are probably more obvious in this film than any of the others.",0.0,93,,,
6753,2652.0,en,Hard Candy,0.23053155936692094,2005-01-14,6.8,1992,"['Drama', 'Thriller']","Hayley’s a smart, charming teenage girl. Jeff’s a handsome, smooth fashion photographer. An Internet chat, a coffee shop meet-up, an impromptu fashion shoot back at Jeff’s place. Jeff thinks it’s his lucky night. He’s in for a surprise.",0.1490082978091106,103,Strangers shouldn't talk to little girls.,,
6754,567733.0,en,Crypto,0.1995396935494041,2019-04-12,5.4,145,"['Thriller', 'Crime', 'Drama']",A young agent is tasked with investigating a tangled web of corruption and fraud in New York.,0.00043372813415525237,105,Fear is the ultimate currency,,
6755,414977.0,en,Sam,0.1332051201210669,2015-04-21,5.4,47,"['Comedy', 'Fantasy', 'Romance']","An alpha New York City male is magically transformed into a beautiful girl, falls in love, and learns what it means to be a woman.",0.0,100,How do you get even with a womanizer? Make him a woman!,,
6757,237756.0,en,Kill Me Three Times,0.13601109779935683,2015-04-10,5.6,391,"['Comedy', 'Thriller', 'Mystery']","While on a seemingly routine job, a jaded hit man discovers that he's not the only one with his target in the crosshairs.",0.0,90,Once is never enough.,,
6758,539651.0,en,Don't Let Go,0.21533514092944067,2019-08-30,6.9,217,"['Science Fiction', 'Thriller', 'Mystery', 'Crime']","A detective suffering from a personal loss receives a call from his recently deceased niece. Being able to communicate across time, the two work together to try and stop the crime before it occurs.",0.0,107,Change the past. Save her future.,,
6759,177888.0,en,Teen Beach Movie,0.21479916766504825,2013-08-07,6.9,744,"['Family', 'Music', 'TV Movie', 'Comedy']","Life's a beach for surfers Brady and McKenzie – until a rogue wave magically transports them inside the classic '60s beach party flick, ""Wet Side Story,"" where a full-blown rivalry between bikers and surfers threatens to erupt. There, amidst a sea of surfing, singing and dancing, Brady and Mack accidentally change the storyline, and the film’s dreamy hero and heroine fall for them instead of for each other! Can our heroes get the plot back on track, or will they be trapped there forever?",0.0,96,Getting trapped in a movie... is no day at the beach.,,
6760,746131.0,fr,Les Olympiades,0.12674191310927546,2021-11-03,7.4,21,"['Drama', 'Romance']","Émilie meets Camille who is attracted to Nora, who crosses paths with Amber. Three girls and a boy – They’re friends, sometimes lovers and often both.",0.0,106,,,
6761,205838.0,en,Sex Story: Fifty Shades of Grey,0.19777413456081716,2015-02-13,5.1,7,['Documentary'],"A look at the phenomenal success of novel, Fifty Shades of Grey.",0.0,47,,,
6762,417028.0,en,The Swap,0.1833659121003846,2016-10-07,6.9,150,"['Comedy', 'TV Movie']","Based on the book by Megan Shull, The Swap follows the adventures of a rhythmic gymnast named Ellie with a make-it-or-break-it competition, and the younger brother named Jack in a hockey family who's vying for a varsity spot on his school team. But when a simple text causes the two to swap bodies, their paths take an unexpected cross.",0.0,89,,,
6763,11541.0,en,The Year of Living Dangerously,0.10423103600479217,1982-12-17,6.8,213,"['War', 'Drama', 'Romance']","Australian journalist Guy Hamilton travels to Indonesia to cover civil strife in 1965. There—on the eve of an attempted coup—he befriends a Chinese Australian photographer with a deep connection to and vast knowledge of the Indonesian people, and also falls in love with a British national.",0.02796012289954048,115,A love caught in the fire of revolution.,,
6764,34081.0,en,Ted Bundy,0.1673182420076928,2002-11-22,5.8,112,"['Crime', 'Drama', 'Horror']","Docu-drama based on the life of Ted Bundy, a serial killer who killed at least 19 young women during the 1970's (though some sources say as many as 30 to 35 were murdered). Set from his college student years, to his first victims, his capture, escape from prison (twice), his final killing spree to his trial, conviction and execution.",0.0014581243868205637,99,Not every serial killer fits the profile.,,
6765,388427.0,es,La Leyenda del Diamante,0.15168043382306573,2018-08-25,5.3,8,"['Adventure', 'Fantasy']","When a gun-toting rebel tries to rescue her kidnapped sister, she finds herself up against a widely feared desperado and a cursed guardian of treasure.",0.0,87,,,
6766,10437.0,en,The Muppet Christmas Carol,0.19090106564096093,1992-12-10,7.4,639,"['Music', 'Comedy', 'Family', 'Fantasy', 'Drama']","A retelling of the classic Dickens tale of Ebenezer Scrooge, miser extraordinaire. He is held accountable for his dastardly ways during night-time visitations by the Ghosts of Christmas Past, Present, and future.",0.5789020121356877,85,,,
6767,236399.0,en,Flowers in the Attic,0.14219055425941102,2014-01-18,6.5,279,"['Drama', 'Mystery', 'Thriller', 'TV Movie']","After the sudden death of their father, four children face cruel treatment from their ruthless grandmother.",0.0,90,,,
6768,208763.0,ru,Вий,0.2383504634592345,2014-01-30,5.9,217,"['Thriller', 'Adventure', 'Mystery', 'Fantasy', 'Horror', 'Science Fiction']","Early 18th century. Cartographer Jonathan Green undertakes a scientific voyage from Europe to the East. Having passed through Transylvania and crossed the Carpathian Mountains, he finds himself in a small village lost in impassible woods. Nothing but chance and heavy fog could bring him to this cursed place. People who live here do not resemble any other people which the traveler saw before that. The villagers, having dug a deep moat to fend themselves from the rest of the world, share a naive belief that they could save themselves from evil, failing to understand that evil has made its nest in their souls and is waiting for an opportunity to gush out upon the world.",0.7340300781124424,128,The truth is in you,,
6769,40996.0,es,El Bombero Atómico,0.16820102150198618,1952-09-10,8.3,51,['Comedy'],"Cantinflas is a clumsy fireman, who one day receives the visit of his little goddaughter, whose mother recently died in the jungle. After having work in a few fires, Cantinflas decided to quit and become a policeman, because is less dangerous. Everything goes well until a gang of gangsters kidnap the girl, because of a monetary inheritance.",0.0,95,,,
6770,56601.0,en,The Perfect Game,0.2029447001702503,2010-04-01,6.8,96,"['Drama', 'Family']","Based on a true story, a group of boys from Monterrey, Mexico who become the first non-U.S. team to win the Little League World Series.",0.08231058690270475,118,Dream for the fences.,,
6771,310888.0,en,Southside with You,0.21476763982596625,2016-08-26,5.6,172,"['Romance', 'Drama']","Chronicles a single day in the summer of 1989 when the future president of the United States, Barack Obama, wooed his future First Lady on an epic first date across Chicago's South Side.",0.13818196401817712,80,,,
6772,405177.0,en,"Where'd You Go, Bernadette",0.2056876221703764,2019-08-16,6.7,461,"['Drama', 'Comedy']","When architect-turned-recluse Bernadette Fox goes missing prior to a family trip to Antarctica, her 15-year-old daughter Bee goes on a quest with Bernadette's husband to find her.",0.0,109,Disappearances can be deceiving,,
6773,308447.0,en,The Flintstones & WWE: Stone Age SmackDown!,0.19194148433066394,2015-03-17,7.1,76,"['Animation', 'Comedy', 'Family', 'Adventure']","The WWE comes to town in the new animated film teaming the Flintstones with Bedrock-ready versions of John Cena, Daniel Bryan and more.",0.0,52,,,
6774,587727.0,ko,가슴 큰 여자친구,0.1664354625133993,2019-03-08,7.4,7,['Romance'],"Mincheol and Suhee go to greet Minchul father (grandmother) before marriage. Dae - sik welcomes her daughter - in - law, Su - hee. But before marriage, Minchol and Suhee are separated by the difference in personality. Soon-hee, who was only preparing for marriage, is soon to live.",0.0,71,,,
6775,818356.0,en,Growing Fangs,0.28955167412825517,2021-05-28,6.8,9,['Drama'],"Val Garcia, a Mexican-American teen who is half human/half vampire, has had to keep her identity a secret from both worlds. But when her human best friend shows up at her monster-infested school, she has to confront her truth, her identity, and herself.",0.0,19,,,
6776,511617.0,ja,伯林漂流,0.21256069109023262,2017-09-10,5.7,6,['Drama'],"Kôichi is a Japanese man living alone in Berlin. He has no job and hardly any friends. One night Kôichi meets Ryota at a bar which is also a sex club. Ryota came to Berlin to visit a German guy whom he had ""met"" on a dating app. His high hopes for romance (and marriage?) were quickly crushed since the German was only interested in sex, not even letting Ryota stay for the night. That is why Ryota ended up spending the night in the dark room of the sex club. Kôichi for some reason lets Ryota stay at his apartment. They have sex. Ryota goes out almost everyday to get laid by various local men and comes home to Kôichi's. Increasingly caught up with a strange feeling that is akin to but not quite frustration or curiosity (needless to say, it is not even close to love), Kôichi gradually gives himself up to sex with Ryota.",0.0,123,,,
6777,11908.0,en,Hatchet,0.13566429156945575,2006-04-27,5.9,453,"['Comedy', 'Horror']","When a group of tourists on a New Orleans haunted swamp tour find themselves stranded in the wilderness, their evening of fun and spooks turns into a horrific nightmare.",0.004425342582097744,83,Stay out of the swamp.,,
